,ID,latitude,longitude,geometry,aoi_area,total_flooding_area,flooding_date,2021-02-01,2021-02-06,2021-02-11,2021-02-16,2021-02-21,2021-02-26,2021-03-03,2021-03-08,2021-03-13,2021-03-18,2021-03-23,2021-03-28,2021-04-02,2021-04-07,2021-04-12,2021-04-17,2021-04-22,2021-04-27,2021-05-02,2021-05-07,2021-05-12,2021-05-17,2021-05-22,2021-05-27
2304,ID2304,16.405197325389985,-15.946042793633616,"POLYGON ((-15.950693955030541 16.400679568677404, -15.950737623178147 16.40967294094251, -15.941391421221162 16.409715025408886, -15.941348182196892 16.400721628817024, -15.950693955030541 16.400679568677404))",104.09,32.7,2021-02-26,0.0,0.0,0.0,0.0,0.053223172254779516,0.11816697089057547,0.1563070419828994,0.18637717359976944,0.19185320395811317,0.25016812373907193,0.25016812373907193,0.2516091843596887,0.25439523489288113,0.2846575079258334,0.2905178211163416,0.29810740705158995,0.3067537707752906,0.31242194254971656,0.31415121529445666,0.31415121529445666,0.31415121529445666,0.31415121529445666,0.31415121529445666,0.31415121529445666
2305,ID2305,16.41419070593893,-15.946086260800275,"POLYGON ((-15.950737623178147 16.40967294094251, -15.950781318621067 16.418666305407644, -15.941434687272544 16.41870841420293, -15.941391421221162 16.409715025408886, -15.950737623178147 16.40967294094251))",104.0,32.89,2021-03-03,0.0,0.0,0.0,0.0,0.04067307692307693,0.07817307692307693,0.259423076923077,0.2958653846153847,0.2963461538461539,0.30971153846153854,0.30971153846153854,0.31615384615384623,0.31615384615384623,0.31615384615384623,0.31615384615384623,0.3162500000000001,0.3162500000000001,0.3162500000000001,0.3162500000000001,0.3162500000000001,0.3162500000000001,0.3162500000000001,0.3162500000000001,0.3162500000000001
2306,ID2306,16.423184078687065,-15.946129755131077,"POLYGON ((-15.950781318621067 16.418666305407644, -15.95082504136518 16.42765966206898, -15.941477980356852 16.42770179519533, -15.941434687272544 16.41870841420293, -15.950781318621067 16.418666305407644))",104.10000000000001,42.08,2021-02-21,0.0,0.0,0.0,0.0,0.23784822286263207,0.26829971181556195,0.37243035542747355,0.39788664745437075,0.40144092219020167,0.40422670509125835,0.40422670509125835,0.40422670509125835,0.40422670509125835,0.40422670509125835,0.40422670509125835,0.40422670509125835,0.40422670509125835,0.40422670509125835,0.40422670509125835,0.40422670509125835,0.40422670509125835,0.40422670509125835,0.40422670509125835,0.40422670509125835
2307,ID2307,16.432177443630586,-15.946173276631855,"POLYGON ((-15.95082504136518 16.42765966206898, -15.950868791416363 16.436653010922722, -15.941521300479907 16.436695168382297, -15.941477980356852 16.42770179519533, -15.95082504136518 16.42765966206898))",104.0,34.56,2021-02-21,0.0,0.0,0.0,0.0,0.18490384615384617,0.2189423076923077,0.2705769230769231,0.27875000000000005,0.27875000000000005,0.28605769230769235,0.28605769230769235,0.31509615384615386,0.3153846153846154,0.3314423076923077,0.33221153846153845,0.33221153846153845,0.33221153846153845,0.33221153846153845,0.3323076923076923,0.3323076923076923,0.3323076923076923,0.3323076923076923,0.3323076923076923,0.3323076923076923
2308,ID2308,16.44117080076569,-15.946216825308479,"POLYGON ((-15.950868791416363 16.436653010922722, -15.950912568780504 16.44564635196506, -15.941564647647539 16.445688533760013, -15.941521300479907 16.436695168382297, -15.950868791416363 16.436653010922722))",104.28,9.91,2021-03-08,0.0,0.0,0.0,0.0,0.012754123513617184,0.016589950134253934,0.044016110471806674,0.07172995780590717,0.07182585347142309,0.08285385500575373,0.08285385500575373,0.09129267357115457,0.09129267357115457,0.09177215189873417,0.09186804756425009,0.09263521288837744,0.09292289988492519,0.09301879555044111,0.0939777522056003,0.09426543920214805,0.09426543920214805,0.09464902186421173,0.09464902186421173,0.0950326045262754
2309,ID2309,16.450164150088565,-15.946260401166791,"POLYGON ((-15.950912568780504 16.44564635196506, -15.95095637346349 16.454639685192184, -15.941608021865576 16.45468189132468, -15.941564647647539 16.445688533760013, -15.950912568780504 16.44564635196506))",104.25,34.82,2021-05-07,0.025707434052757796,0.025707434052757796,0.02589928057553957,0.02589928057553957,0.12748201438848922,0.1297841726618705,0.1563549160671463,0.17122302158273384,0.17122302158273384,0.18407673860911272,0.18407673860911272,0.1904076738609113,0.1904076738609113,0.1904076738609113,0.19203836930455637,0.20211031175059954,0.21247002398081538,0.21563549160671466,0.22407673860911276,0.3323741007194245,0.3323741007194245,0.3323741007194245,0.3323741007194245,0.3340047961630696
2310,ID2310,16.459157491595406,-15.946304004212669,"POLYGON ((-15.95095637346349 16.454639685192184, -15.951000205471216 16.463633010600297, -15.94165142313986 16.463675241072494, -15.941608021865576 16.45468189132468, -15.95095637346349 16.454639685192184))",104.39,84.66000000000001,2021-02-21,0.02960053644985152,0.02960053644985152,0.02960053644985152,0.24437206628987454,0.4943002203276176,0.49765303189960725,0.5116390458856213,0.5406648146374174,0.5945971836382796,0.6186416323402626,0.6186416323402626,0.63799214484146,0.6387585017722005,0.6387585017722005,0.6398122425519687,0.6398122425519687,0.6398122425519687,0.6398122425519687,0.6398122425519687,0.8109972219561261,0.8109972219561261,0.8109972219561261,0.8109972219561261,0.8109972219561261
2311,ID2311,16.468150825282418,-15.946347634451973,"POLYGON ((-15.951000205471216 16.463633010600297, -15.951044064809581 16.472626328185594, -15.941694851476225 16.472668582999653, -15.94165142313986 16.463675241072494, -15.951000205471216 16.463633010600297))",104.25,78.45,2021-02-21,0.0,0.0,0.0,0.05669064748201439,0.46244604316546767,0.516642685851319,0.612853717026379,0.7017745803357316,0.72431654676259,0.7433093525179857,0.7433093525179857,0.7434052757793765,0.7434052757793765,0.7434052757793765,0.7450359712230217,0.7453237410071943,0.7457074340527579,0.7457074340527579,0.7457074340527579,0.7525179856115108,0.7525179856115108,0.7525179856115108,0.7525179856115108,0.7525179856115108
2312,ID2312,16.477144151145794,-15.946391291890569,"POLYGON ((-15.951044064809581 16.472626328185594, -15.951087951484482 16.481619637944267, -15.941738306880517 16.48166191710235, -15.941694851476225 16.472668582999653, -15.951044064809581 16.472626328185594))",104.30000000000001,50.68000000000001,2021-03-08,0.0,0.0,0.0,0.0,0.0,0.07555129434324065,0.19002876318312562,0.33767976989453496,0.42770853307766055,0.46883988494726747,0.46883988494726747,0.47315436241610737,0.47315436241610737,0.47315436241610737,0.473633748801534,0.4757430488974113,0.47813998082454456,0.47871524448705655,0.47881112176414187,0.48533077660594437,0.48533077660594437,0.48533077660594437,0.48533077660594437,0.48590604026845635
2313,ID2313,16.486137469181728,-15.946434976534336,"POLYGON ((-15.951087951484482 16.481619637944267, -15.95113186550183 16.49061293987251, -15.941781789358586 16.49065524337679, -15.941738306880517 16.48166191710235, -15.951087951484482 16.481619637944267))",95.88000000000001,0.12000000000000001,2021-02-21,0.0,0.0,0.0,0.0,0.000521485189820609,0.000521485189820609,0.000521485189820609,0.001042970379641218,0.001042970379641218,0.001042970379641218,0.001042970379641218,0.001042970379641218,0.001042970379641218,0.001042970379641218,0.001042970379641218,0.001042970379641218,0.001042970379641218,0.001042970379641218,0.001042970379641218,0.0012515644555694616,0.0012515644555694616,0.0012515644555694616,0.0012515644555694616,0.0012515644555694616
2314,ID2314,16.49513077938642,-15.94647868838916,"POLYGON ((-15.95113186550183 16.49061293987251, -15.951175806867537 16.499606233966524, -15.941825298916283 16.499648561819168, -15.941781789358586 16.49065524337679, -15.95113186550183 16.49061293987251))",14.57,0.07,2021-02-21,0.0,0.0,0.0,0.0,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579,0.004804392587508579
2315,ID2315,16.279330706626098,-15.936097082807857,"POLYGON ((-15.940745670455012 16.274813259892564, -15.940788531708357 16.283806765253885, -15.93144828598491 16.28384809708775, -15.931405850111817 16.274854567669607, -15.940745670455012 16.274813259892564))",24.62,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,ID2316,16.288324220164014,-15.936139744777385,"POLYGON ((-15.940788531708357 16.283806765253885, -15.940831419907797 16.292800262870756, -15.931490748536687 16.292841618763553, -15.93144828598491 16.28384809708775, -15.940788531708357 16.283806765253885))",103.96000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,ID2317,16.29731772595663,-15.936182433562168,"POLYGON ((-15.940831419907797 16.292800262870756, -15.940874335059089 16.301793752739353, -15.931533237772848 16.3018351326932, -15.931490748536687 16.292841618763553, -15.940831419907797 16.292800262870756))",104.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2318,ID2318,16.30631122400012,-15.936225149167932,"POLYGON ((-15.940874335059089 16.301793752739353, -15.940917277167994 16.310787234855862, -15.931575753699104 16.31082863887287, -15.931533237772848 16.3018351326932, -15.940874335059089 16.301793752739353))",104.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,ID2319,16.315304714290672,-15.936267891600423,"POLYGON ((-15.940917277167994 16.310787234855862, -15.940960246240286 16.319780709216467, -15.931618296321163 16.319822137298754, -15.931575753699104 16.31082863887287, -15.940917277167994 16.310787234855862))",103.98,0.6000000000000001,2021-02-21,0.0023081361800346223,0.0023081361800346223,0.0023081361800346223,0.0023081361800346223,0.004808617041738796,0.004808617041738796,0.004808617041738796,0.004808617041738796,0.004808617041738796,0.004808617041738796,0.004808617041738796,0.004808617041738796,0.004808617041738796,0.004808617041738796,0.004808617041738796,0.004808617041738796,0.004808617041738796,0.004808617041738796,0.004808617041738796,0.005770340450086555,0.005770340450086555,0.005770340450086555,0.005770340450086555,0.005770340450086555
2320,ID2320,16.32429819682448,-15.936310660865386,"POLYGON ((-15.940960246240286 16.319780709216467, -15.941003242281731 16.328774175817355, -15.931660865644739 16.32881562796704, -15.931618296321163 16.319822137298754, -15.940960246240286 16.319780709216467))",104.10000000000001,0.15000000000000002,2021-05-07,0.0,0.0,0.0,0.0,9.606147934678194e-05,9.606147934678194e-05,9.606147934678194e-05,9.606147934678194e-05,9.606147934678194e-05,9.606147934678194e-05,9.606147934678194e-05,9.606147934678194e-05,9.606147934678194e-05,9.606147934678194e-05,9.606147934678194e-05,9.606147934678194e-05,9.606147934678194e-05,9.606147934678194e-05,9.606147934678194e-05,0.0014409221902017292,0.0014409221902017292,0.0014409221902017292,0.0014409221902017292,0.0014409221902017292
2321,ID2321,16.333291671597717,-15.936353456968552,"POLYGON ((-15.941003242281731 16.328774175817355, -15.941046265298105 16.337767634654714, -15.931703461675554 16.33780911087391, -15.931660865644739 16.32881562796704, -15.941003242281731 16.328774175817355))",104.27000000000001,0.9900000000000001,2021-02-01,0.004699338256449602,0.004699338256449602,0.009110961925769635,0.009110961925769635,0.009206866788146157,0.009206866788146157,0.009206866788146157,0.009206866788146157,0.009206866788146157,0.009206866788146157,0.009206866788146157,0.009206866788146157,0.009206866788146157,0.009206866788146157,0.009206866788146157,0.009206866788146157,0.009206866788146157,0.009206866788146157,0.009206866788146157,0.009494581375275724,0.009494581375275724,0.009494581375275724,0.009494581375275724,0.009494581375275724
2322,ID2322,16.34228513860658,-15.936396279915678,"POLYGON ((-15.941046265298105 16.337767634654714, -15.941089315295192 16.34676108572471, -15.931746084419329 16.346802586015553, -15.931703461675554 16.33780911087391, -15.941046265298105 16.337767634654714))",104.26,1.01,2021-02-11,0.0007673124880107423,0.0007673124880107423,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.008632265490120852,0.009687320161135623,0.009687320161135623,0.009687320161135623,0.009687320161135623,0.009687320161135623
2323,ID2323,16.35127859784725,-15.936439129712522,"POLYGON ((-15.941089315295192 16.34676108572471, -15.941132392278776 16.355754529023567, -15.931788733881788 16.35579605338816, -15.931746084419329 16.346802586015553, -15.941089315295192 16.34676108572471))",104.28,0.79,2021-03-18,0.0,0.0,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.0055619485999232835,0.0055619485999232835,0.0055619485999232835,0.0055619485999232835,0.0055619485999232835,0.0055619485999232835,0.0055619485999232835,0.0055619485999232835,0.0055619485999232835,0.0055619485999232835,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.007575757575757576
2324,ID2324,16.360272049315917,-15.936482006364828,"POLYGON ((-15.941132392278776 16.355754529023567, -15.941175496254644 16.36474796454744, -15.93183141006867 16.364789512987922, -15.931788733881788 16.35579605338816, -15.941132392278776 16.355754529023567))",104.17,2.32,2021-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022175290390707498,0.0222712873188058,0.0222712873188058,0.0222712873188058,0.0222712873188058,0.0222712873188058,0.0222712873188058,0.0222712873188058,0.0222712873188058,0.0222712873188058
2325,ID2325,16.369265493008776,-15.936524909878381,"POLYGON ((-15.941175496254644 16.36474796454744, -15.94121862722859 16.373741392292537, -15.931874112985701 16.37378296481102, -15.93183141006867 16.364789512987922, -15.941175496254644 16.36474796454744))",104.05000000000001,36.0,2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0968765016818837,0.0968765016818837,0.3387794329649207,0.3387794329649207,0.3387794329649207,0.34348870735223447,0.34348870735223447,0.34464199903892356,0.34541086016338296,0.3459875060067275,0.3459875060067275,0.3459875060067275,0.3459875060067275,0.3459875060067275,0.3459875060067275
