,Unnamed: 0,ID,year,date,planted_area,latitude,longitude,aoi_area,total_flooding_area,flooding_date,geometry
170236,6,ID1502,2020,2020-03-03,3.2,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170237,7,ID1502,2020,2020-03-08,3.2,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170238,8,ID1502,2020,2020-03-13,3.2,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170239,9,ID1502,2020,2020-03-18,3.22,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170240,10,ID1502,2020,2020-03-23,3.22,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170241,11,ID1502,2020,2020-03-28,3.22,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170242,12,ID1502,2020,2020-04-02,3.22,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170243,13,ID1502,2020,2020-04-07,3.22,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170244,14,ID1502,2020,2020-04-12,3.22,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170245,15,ID1502,2020,2020-04-17,3.22,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170246,16,ID1502,2020,2020-04-22,4.78,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170247,17,ID1502,2020,2020-04-27,4.78,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170248,18,ID1502,2020,2020-05-02,4.78,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170249,19,ID1502,2020,2020-05-07,4.78,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170250,20,ID1502,2020,2020-05-12,4.78,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170251,21,ID1502,2020,2020-05-17,4.78,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170252,22,ID1502,2020,2020-05-22,4.78,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170253,23,ID1502,2020,2020-05-27,4.78,16.35920714218046,-16.151383372947016,104.02,4.78,2020-02-27,"POLYGON ((-16.156028494098972 16.354685168252615, -16.156081435495842 16.363677983763083, -16.146738042292835 16.363729062255036, -16.146685528536267 16.354736217146662, -16.156028494098972 16.354685168252615))"
170254,0,ID1503,2020,2020-02-02,0.0,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170255,1,ID1503,2020,2020-02-07,0.02,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170256,2,ID1503,2020,2020-02-12,0.02,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170257,3,ID1503,2020,2020-02-17,0.02,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170258,4,ID1503,2020,2020-02-22,29.42,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170259,5,ID1503,2020,2020-02-27,48.47,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170260,6,ID1503,2020,2020-03-03,51.77,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170261,7,ID1503,2020,2020-03-08,52.02,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170262,8,ID1503,2020,2020-03-13,52.15,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170263,9,ID1503,2020,2020-03-18,53.42,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170264,10,ID1503,2020,2020-03-23,53.99,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170265,11,ID1503,2020,2020-03-28,53.99,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170266,12,ID1503,2020,2020-04-02,55.34,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170267,13,ID1503,2020,2020-04-07,55.34,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170268,14,ID1503,2020,2020-04-12,55.34,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170269,15,ID1503,2020,2020-04-17,55.34,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
170270,16,ID1503,2020,2020-04-22,57.09,16.368199968593682,-16.15143611703645,104.0,57.39,2020-02-22,"POLYGON ((-16.156081435495842 16.363677983763083, -16.15613441005177 16.37267079144004, -16.146790588940643 16.372721899532515, -16.146738042292835 16.363729062255036, -16.156081435495842 16.363677983763083))"
