,ID,latitude,longitude,geometry,aoi_area,total_flooding_area,flooding_date,2019-02-02,2019-02-12,2019-02-17,2019-02-22,2019-02-27,2019-03-04,2019-03-09,2019-03-14,2019-03-19,2019-03-24,2019-03-29,2019-04-03,2019-04-08,2019-04-13,2019-04-18,2019-04-23,2019-04-28,2019-05-03,2019-05-08,2019-05-13,2019-05-18,2019-05-23,2019-05-28
585,ID585,16.358162184108632,-16.32889747528377,"POLYGON ((-16.33353819494288 16.353636580277595, -16.3335992600797 16.362628787825066, -16.324256546860706 16.362687736372365, -16.324195909218314 16.35369549466697, -16.33353819494288 16.353636580277595))",71.49000000000001,0.6100000000000001,2019-03-09,0.0,0.00027975940691005733,0.00027975940691005733,0.00027975940691005733,0.00027975940691005733,0.00027975940691005733,0.008532661910756748,0.008532661910756748,0.008532661910756748,0.008532661910756748,0.008532661910756748,0.008532661910756748,0.008532661910756748,0.008532661910756748,0.008532661910756748,0.008532661910756748,0.008532661910756748,0.008532661910756748,0.008532661910756748,0.008532661910756748,0.008532661910756748,0.008532661910756748,0.008532661910756748
586,ID586,16.36715440481214,-16.328958345729855,"POLYGON ((-16.3335992600797 16.362628787825066, -16.333660363463014 16.371620987485386, -16.32431722248188 16.371679970193625, -16.324256546860706 16.362687736372365, -16.3335992600797 16.362628787825066))",91.25,0.08,2019-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233,0.0008767123287671233
587,ID587,16.376146617628052,-16.32901925429267,"POLYGON ((-16.333660363463014 16.371620987485386, -16.33372150510103 16.38061317925466, -16.32437793608999 16.380672196126856, -16.32431722248188 16.371679970193625, -16.333660363463014 16.371620987485386))",102.65,0.2,2019-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0018509498295177789,0.0018509498295177789,0.0018509498295177789,0.0018509498295177789,0.0018509498295177789,0.001948368241597662,0.001948368241597662,0.001948368241597662,0.001948368241597662,0.001948368241597662,0.001948368241597662,0.001948368241597662,0.001948368241597662,0.001948368241597662,0.001948368241597662,0.001948368241597662,0.001948368241597662
588,ID588,16.385138822552495,-16.3290802009804,"POLYGON ((-16.33372150510103 16.38061317925466, -16.333782685001953 16.389605363129014, -16.324438687693192 16.38966441416819, -16.32437793608999 16.380672196126856, -16.33372150510103 16.38061317925466))",102.66000000000001,1.98,2019-04-03,0.002922267679719462,0.004480810442236508,0.006428988895382816,0.006428988895382816,0.006526397818040131,0.006526397818040131,0.0069160335086693924,0.0069160335086693924,0.0077927138125852315,0.012663159945451002,0.012955386713422948,0.018994739918176504,0.018994739918176504,0.019189557763491134,0.019189557763491134,0.01928696668614845,0.01928696668614845,0.01928696668614845,0.01928696668614845,0.01928696668614845,0.01928696668614845,0.01928696668614845,0.01928696668614845
589,ID589,16.394131019581593,-16.32914118580122,"POLYGON ((-16.333782685001953 16.389605363129014, -16.333843903174017 16.398597539104575, -16.32449947729965 16.39865662431374, -16.324438687693192 16.38966441416819, -16.333782685001953 16.389605363129014))",94.4,3.07,2019-04-03,0.0029661016949152543,0.0031779661016949155,0.0031779661016949155,0.0033898305084745766,0.004131355932203391,0.004131355932203391,0.005720338983050848,0.0059322033898305095,0.0072033898305084755,0.009110169491525424,0.009745762711864408,0.030296610169491527,0.030296610169491527,0.030296610169491527,0.030402542372881355,0.03146186440677966,0.03199152542372881,0.03199152542372881,0.03199152542372881,0.03209745762711864,0.03252118644067796,0.03252118644067796,0.03252118644067796
590,ID590,16.403123208711463,-16.329202208763345,"POLYGON ((-16.333843903174017 16.398597539104575, -16.333905159625445 16.407589707177443, -16.324560304917533 16.407648826559633, -16.32449947729965 16.39865662431374, -16.333843903174017 16.398597539104575))",36.870000000000005,0.26,2019-02-02,0.004339571467317602,0.004610794684024952,0.004610794684024952,0.004610794684024952,0.004610794684024952,0.004610794684024952,0.004610794684024952,0.004610794684024952,0.004610794684024952,0.004610794684024952,0.005424464334147002,0.007051803634391103,0.007051803634391103,0.007051803634391103,0.007051803634391103,0.007051803634391103,0.007051803634391103,0.007051803634391103,0.007051803634391103,0.007051803634391103,0.007051803634391103,0.007051803634391103,0.007051803634391103
591,ID591,15.998524298124766,-16.317168187780396,"POLYGON ((-16.321801453264936 15.993999406109378, -16.321860578372977 16.002991959988982, -16.312534718836528 16.003049139982014, -16.312476010569164 15.994056552302501, -16.321801453264936 15.993999406109378))",25.84,0.030000000000000002,2019-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011609907120743036,0.0011609907120743036,0.0011609907120743036,0.0011609907120743036,0.0011609907120743036,0.0011609907120743036,0.0011609907120743036
592,ID592,16.007516865060737,-16.31722712323067,"POLYGON ((-16.321860578372977 16.002991959988982, -16.321919741138565 16.01198450614031, -16.31259346449599 16.01204171993617, -16.312534718836528 16.003049139982014, -16.321860578372977 16.002991959988982))",89.15,0.18000000000000002,2019-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020190689848569826,0.0020190689848569826,0.0020190689848569826,0.0020190689848569826,0.0020190689848569826,0.0020190689848569826,0.0020190689848569826
593,ID593,16.01650942426793,-16.317286096209706,"POLYGON ((-16.321919741138565 16.01198450614031, -16.321978941569615 16.02097704455944, -16.31265224755541 16.021034292161044, -16.31259346449599 16.01204171993617, -16.321919741138565 16.01198450614031))",103.83,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,ID594,16.025501975742447,-16.317345106725394,"POLYGON ((-16.321978941569615 16.02097704455944, -16.32203817967405 16.029969575242486, -16.312711068022644 16.03002685665274, -16.31265224755541 16.021034292161044, -16.321978941569615 16.02097704455944))",103.91000000000001,0.28,2019-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019247425656818398,0.00019247425656818398,0.002694639591954576,0.002694639591954576,0.002694639591954576,0.002694639591954576,0.002694639591954576,0.002694639591954576,0.002694639591954576,0.002694639591954576
595,ID595,16.034494519480372,-16.317404154785645,"POLYGON ((-16.32203817967405 16.029969575242486, -16.322097455459797 16.038962098185518, -16.312769925905577 16.039019413407345, -16.312711068022644 16.03002685665274, -16.32203817967405 16.029969575242486))",103.83,2.6799999999999997,2019-04-23,0.0020225368390638545,0.0020225368390638545,0.0020225368390638545,0.0020225368390638545,0.0020225368390638545,0.0020225368390638545,0.002215159395165174,0.002215159395165174,0.002215159395165174,0.002215159395165174,0.002215159395165174,0.002215159395165174,0.002215159395165174,0.005778676683039584,0.005778676683039584,0.015409804488105559,0.015409804488105559,0.015698738322257537,0.016854473658865454,0.020803236058942503,0.023307329288259657,0.025811422517576812,0.025811422517576812
